condition,temperature_F,strength_fraction
unstressed_residual_sanded,943.8458193911924,0.5180705332845644
unstressed_residual_sanded,971.0173351731632,0.5089675136091819
unstressed_residual_sanded,991.6309790954697,0.5029146581314359
unstressed_residual_sanded,1021.615332390903,0.49507566045356965
unstressed_residual_sanded,1042.2305486050075,0.4907646094831326
unstressed_residual_sanded,1064.4517058006113,0.48563074585989485
unstressed_residual_sanded,1083.4596333545323,0.4806495322502795
unstressed_residual_sanded,1101.2637509350316,0.4770008121243377
unstressed_residual_sanded,1124.6908144931208,0.47285686102717134
unstressed_residual_sanded,1145.305207125807,0.4676334362671915
unstressed_residual_sanded,1161.2341702008923,0.4632201395354953
unstressed_residual_sanded,1190.2793411957416,0.4532207614535406
unstressed_residual_sanded,1210.89253589182,0.44667024754513496
unstressed_residual_sanded,1228.8286738410088,0.44094998325647355
unstressed_residual_sanded,1252.1173529921791,0.4318274152210149
unstressed_residual_sanded,1272.7285261702318,0.423037438374641
unstressed_residual_sanded,1294.0415123817918,0.4130165787390122
unstressed_residual_sanded,1313.9498243318055,0.4042962816770202
unstressed_residual_sanded,1334.5594252180604,0.3937645003233374
unstressed_residual_sanded,1358.289201741635,0.3788772523157411
unstressed_residual_sanded,1375.7745090834803,0.3681390686682579
unstressed_residual_sanded,1396.3811151282155,0.3542895644435103
unstressed_residual_sanded,1417.1943070047816,0.33857009105266755
unstressed_residual_sanded,1437.5917816023941,0.32377049155361076
unstressed_residual_sanded,1456.3222026250671,0.30801479149907235
unstressed_residual_sanded,1480.6712291848776,0.2869554662844818
unstressed_residual_sanded,1500.3369833048814,0.26909595115502766
unstressed_residual_sanded,1527.493105601441,0.24293983592237367
unstressed_residual_sanded,1544.3487154261775,0.22679987957731043
unstressed_residual_sanded,1566.8206157280197,0.20279164563059437
unstressed_residual_sanded,1587.4200341531075,0.1809796065152922
unstressed_residual_sanded,1598.6557082817687,0.1686697086321587
unstressed_sanded,107.32986598303617,0.9970590801295862
unstressed_sanded,127.94472245962933,0.9923495074476127
unstressed_sanded,148.55583823655294,0.9834959409128767
unstressed_sanded,169.17112932169525,0.9792678330142163
unstressed_sanded,191.08386350387346,0.9747483894882114
unstressed_sanded,208.65272514791374,0.9713807052596192
unstressed_sanded,231.01685283504625,0.9664176231746815
unstressed_sanded,251.63334185679648,0.9635166044244469
unstressed_sanded,272.24915703920476,0.9598690980282227
unstressed_sanded,292.8660204161449,0.9573827946368709
unstressed_sanded,313.4823596958191,0.9543158897430831
unstressed_sanded,334.0990733306834,0.9516637002081783
unstressed_sanded,354.7155623524335,0.9487626814579434
unstressed_sanded,375.3326503424877,0.9465252072819217
unstressed_sanded,395.9501126877318,0.9447024484647829
unstressed_sanded,416.5669760646721,0.9422161450734313
unstressed_sanded,437.184887636144,0.9408910446869521
unstressed_sanded,457.80242485242627,0.93915122894159
unstressed_sanded,479.5740254001945,0.9380171828860511
unstressed_sanded,497.74446088128764,0.9408425074111133
unstressed_sanded,519.6580548046844,0.9372754959538989
unstressed_sanded,540.2759795102157,0.9359649456423768
unstressed_sanded,560.8940649527096,0.9348324617473136
unstressed_sanded,581.5125147675884,0.9341036341348969
unstressed_sanded,602.1301268549086,0.9324467614613112
unstressed_sanded,622.7484127815707,0.9315363764337152
unstressed_sanded,643.3666238371947,0.9305430483343425
unstressed_sanded,663.9837866982868,0.9283885172300975
unstressed_sanded,684.601249043531,0.9265657584129587
unstressed_sanded,705.218711388775,0.92474299959582
unstressed_sanded,725.8356496367533,0.922339639276245
unstressed_sanded,746.4515396901995,0.9187750759517974
unstressed_sanded,767.0678040988358,0.9156252279862328
unstressed_sanded,787.68302031294,0.9113141770157958
unstressed_sanded,808.2983113980824,0.9070860691171353
unstressed_sanded,828.9135276121868,0.9027750181466981
unstressed_sanded,849.5280699869493,0.8977174795302716
unstressed_sanded,870.1421631354838,0.8921622824831853
unstressed_sanded,890.7558819288279,0.886192370077216
unstressed_sanded,911.3687022697166,0.8792271408099274
unstressed_sanded,931.981822094757,0.8725936838297451
unstressed_sanded,952.5947173066836,0.865711397634233
unstressed_sanded,973.2071632923823,0.8583314530080614
unstressed_sanded,993.8177375021312,0.8488779315874743
unstressed_sanded,1014.4290604222599,0.8402538408846536
unstressed_sanded,1035.0402336003124,0.8314638640382793
unstressed_sanded,1055.6490857761873,0.8201026519668304
unstressed_sanded,1076.2575635968724,0.8083267245364982
unstressed_sanded,1096.8661162885953,0.7966337401779426
unstressed_sanded,1117.4732464305964,0.7833648374556316
unstressed_sanded,1138.0810504119395,0.7708424223793099
unstressed_sanded,1158.6865333911046,0.7557487720779135
unstressed_sanded,1179.291342530928,0.7399086341305275
unstressed_sanded,1199.8963014128271,0.7242343823266947
unstressed_sanded,1220.4993136477387,0.7064036106566698
unstressed_sanded,1241.1022510116122,0.6884898959148685
unstressed_sanded,1261.703990438878,0.6692490920246413
unstressed_sanded,1279.4959615304456,0.6521443396292264
unstressed_sanded,1297.286975342313,0.633979100816096
unstressed_sanded,1317.1417681373866,0.6178834905199868
unstressed_sanded,1333.9958470514293,0.6000475721717298
unstressed_sanded,1345.9791302879414,0.5853263795102907
unstressed_sanded,1354.974903166307,0.5708922254716038
unstressed_sanded,1368.4464313688782,0.5562230711544399
unstressed_sanded,1386.2352134890207,0.5355855363518538
unstressed_sanded,1404.0238674964978,0.5148060767375611
unstressed_sanded,1420.8772715966866,0.49622259116682493
unstressed_sanded,1438.6660537168289,0.4755850563642388
unstressed_sanded,1455.5192679357463,0.45679121794758026
unstressed_sanded,1471.4351961710918,0.43793776281699764
unstressed_sanded,1488.288508762234,0.41925290238075663
unstressed_sanded,1506.0780870110802,0.3994973289080619
unstressed_sanded,1523.8677750707823,0.3798634052739727
unstressed_sanded,1541.657874921193,0.360685668534655
unstressed_sanded,1560.3839750530738,0.34014323164891974
unstressed_sanded,1579.1110634826555,0.32069564331063577
unstressed_sanded,1595.0302014911813,0.30539801503137254
unstressed_unsanded,174.81240747293802,0.9990812131674948
unstressed_unsanded,195.42950544579722,0.9968547980677098
unstressed_unsanded,215.3243797242902,0.9932149557541007
unstressed_unsanded,236.66137290223415,0.9898224383358873
unstressed_unsanded,257.27637199032824,0.9852708524572981
unstressed_unsanded,277.8931305478153,0.9826684287654591
unstressed_unsanded,298.50979633882105,0.9799632372061932
unstressed_unsanded,318.19015529113517,0.9782831378704253
unstressed_unsanded,339.743076787709,0.9744962081741254
unstressed_unsanded,357.6829582887974,0.9729230974742944
unstressed_unsanded,380.9781672640671,0.9710343501987818
unstressed_unsanded,397.8454944062495,0.9678749845867581
unstressed_unsanded,429.70736732970806,0.9634206759070183
unstressed_unsanded,450.3243804487241,0.9611002586592199
unstressed_unsanded,470.9404202442464,0.9577015814783255
unstressed_unsanded,491.55586107146485,0.9536393597232182
unstressed_unsanded,512.171002414531,0.9492453656810045
unstressed_unsanded,532.7856196603315,0.9442707701363545
unstressed_unsanded,553.399113840562,0.9380520285150554
unstressed_unsanded,574.0137310863624,0.9330774329704055
unstressed_unsanded,594.6285446529951,0.9283203240978333
unstressed_unsanded,612.5365616268612,0.9249401148008173
unstressed_unsanded,633.0470487311546,0.9194413827534095
unstressed_unsanded,665.8364705334234,0.9042598044188966
unstressed_unsanded,678.9536767336942,0.8997796306923265
unstressed_unsanded,707.0612876337826,0.8894169720947767
unstressed_unsanded,727.6729100380634,0.8811246536790622
unstressed_unsanded,748.284008345078,0.8722517337609115
unstressed_unsanded,768.8955558783207,0.8638764722734205
unstressed_unsanded,789.5059054749555,0.8541741216375036
unstressed_unsanded,810.1161053295142,0.8443058848580336
unstressed_unsanded,828.8540966460288,0.836936650949797
unstressed_unsanded,856.9598440891716,0.824509631454696
unstressed_unsanded,871.9479028297985,0.8160282636680491
unstressed_unsanded,898.1789709906432,0.8033631256755536
unstressed_unsanded,913.1681527968401,0.7961259039655559
unstressed_unsanded,941.2725691993076,0.7822243409722041
unstressed_unsanded,961.8838172483984,0.7735173071976065
unstressed_unsanded,982.4940171029568,0.7636490704181366
unstressed_unsanded,1003.1045913127057,0.7541955489975496
unstressed_unsanded,1023.7146414251886,0.7441614260745263
unstressed_unsanded,1044.3251407638993,0.7346249615821625
unstressed_unsanded,1061.1894998042185,0.7281774956247089
unstressed_unsanded,1085.547636862081,0.7172108940329676
unstressed_unsanded,1117.4006215237432,0.7029100578323186
unstressed_unsanded,1141.3848697312485,0.6930557189892761
unstressed_unsanded,1158.6226683956966,0.6849983318524642
unstressed_unsanded,1179.2337667027114,0.6761254119343133
unstressed_unsanded,1199.8453891069921,0.6678330935185989
unstressed_unsanded,1220.4573109954247,0.659872547389991
unstressed_unsanded,1241.0689333997054,0.6515802289742766
unstressed_unsanded,1261.6809301591761,0.6437026259174452
unstressed_unsanded,1284.4029408379802,0.6372004159584295
unstressed_unsanded,1302.906795454067,0.6300209965981977
unstressed_unsanded,1323.5174996933022,0.6207115234678577
unstressed_unsanded,1341.002078302763,0.6141960986376566
unstressed_unsanded,1360.3702547211567,0.6077387322685006
unstressed_unsanded,1377.8604910730032,0.6024609675129774
unstressed_unsanded,1398.472338090398,0.5944174783125928
unstressed_unsanded,1417.2134781500101,0.590536461367406
